duration,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
10836,0,20,2024-11-17 19:27:00.000,,,2024-11-17 19:30:20.505,2024-11-17 19:30:20.505,20,1.3888888,15.05,0.78,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:28:00.000,051be79d-c279-47a3-9866-1662c54040b9
30748,0,52,2024-11-17 19:28:00.000,,,2024-11-17 19:30:20.540,2024-11-17 19:30:20.540,53,1.2777778,39.29,2.11,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:29:00.000,80da7b50-3be5-4596-aa26-d27188a15054
49173,0,89,2024-11-17 19:29:00.000,,,2024-11-17 19:30:20.588,2024-11-17 19:30:20.588,88,1.3611112,66.93,3.49,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:30:00.000,e8448d7d-e4f0-4d99-9e1f-ba5e8edb32b8
38874,0,61,2024-11-17 19:30:00.000,,,2024-11-17 19:35:01.946,2024-11-17 19:30:20.641,61,1.1467787,44.58,2.42,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:31:00.000,7ffddfc5-9a0d-4185-b38d-3a06ded426e4
52170,0,94,2024-11-17 19:31:00.000,,,2024-11-17 19:35:01.968,2024-11-17 19:35:01.968,94,1.3611112,71.01,3.76,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:32:00.000,e60b25a2-5c30-473f-9d23-639e87355143
60000,0,96,2024-11-17 19:32:00.000,,,2024-11-17 19:35:01.992,2024-11-17 19:35:01.992,96,1.1728334,70.37,3.82,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:33:00.000,901123ea-41e6-48d9-a45d-67bf43f9be2d
47544,0,80,2024-11-17 19:33:00.000,,,2024-11-17 19:35:02.014,2024-11-17 19:35:02.014,80,1.25,59.43,3.2,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:34:00.000,92298e78-ca66-4f07-baee-8ad1e74f50f2
52306,0,86,2024-11-17 19:34:00.000,,,2024-11-17 19:35:02.027,2024-11-17 19:35:02.027,86,1.2222222,63.93,3.42,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:35:00.000,670a07cb-64fd-448e-a316-59ce29b8a709
42392,0,67,2024-11-17 19:31:00.000,,,2024-11-17 19:34:05.258,2024-11-17 19:34:05.258,67,1.1388888,48.28,2.6,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:32:00.000,6f04106d-eb80-441d-ba29-311828f43642
57943,0,97,2024-11-17 19:32:00.000,,,2024-11-17 19:34:05.370,2024-11-17 19:34:05.370,97,1.2222222,70.82,3.85,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:33:00.000,22fbdf5c-df23-40a6-a752-302641590e79
17585,0,30,2024-11-17 19:33:00.000,,,2024-11-17 19:34:05.494,2024-11-17 19:34:05.494,30,1.2777778,22.47,1.16,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:34:00.000,08673ad3-b104-41ab-a370-14272c9c5bfc
39671,0,66,2024-11-17 19:34:00.000,,,2024-11-17 19:34:59.732,2024-11-17 19:34:05.614,66,1.2220436,48.48,2.6100001,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:35:00.000,280c5712-a163-4b1c-96ae-df23192f72a5
36325,0,50,2024-11-17 19:35:00.000,,,2024-11-17 19:35:53.158,2024-11-17 19:35:08.305,50,0.95663714,34.75,2.01,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:36:00.000,0b762d80-81a7-4dc6-b8e2-04136d884aa5
13837,0,18,2024-11-17 19:36:00.000,,,2024-11-17 19:36:59.562,2024-11-17 19:36:59.562,18,0.8888889,12.3,0.73,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:37:00.000,1d4f1e72-a660-40f0-a9ac-83f9c1848b11
24381,0,40,2024-11-17 19:38:00.000,,,2024-11-17 19:38:54.841,2024-11-17 19:38:17.794,40,1.1488127,28.010002,1.6899995,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:39:00.000,5f4924e5-0f3d-42e6-aca1-083c41e8ac04
3201,0,8,2024-11-17 19:39:00.000,,,2024-11-17 19:43:50.149,2024-11-17 19:43:50.149,8,2.0555556,6.58,0.17,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:40:00.000,f4362654-aee0-4bca-b434-3e3e0feedc7d
30744,0,47,2024-11-17 19:40:00.000,,,2024-11-17 19:43:50.408,2024-11-17 19:43:50.408,47,1.1111112,34.16,1.73,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:41:00.000,c162bc31-491a-4e28-bd0b-bc904186155f
14760,0,21,2024-11-17 19:41:00.000,,,2024-11-17 19:43:50.505,2024-11-17 19:43:50.505,21,1.0,14.76,0.84,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:42:00.000,96162a05-f75b-48f9-b60c-209894a2b454
44046,0,64,2024-11-17 19:42:00.000,,,2024-11-17 19:43:50.627,2024-11-17 19:43:50.627,64,1.0277777,45.27,2.55,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:43:00.000,9e464732-21c1-48d7-9229-e7762543d705
18727,0,32,2024-11-17 19:35:00.000,,,2024-11-17 19:51:02.069,2024-11-17 19:51:02.069,32,1.2777778,23.93,1.26,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:36:00.000,11171203-7067-40f2-8bb4-6f859086c7f4
10250,0,15,2024-11-17 19:36:00.000,,,2024-11-17 19:51:02.309,2024-11-17 19:51:02.309,15,1.0555556,10.82,0.59,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:37:00.000,3c8ae712-733d-4931-82b8-f8734f5803c3
11322,0,21,2024-11-17 19:40:00.000,,,2024-11-17 19:51:02.362,2024-11-17 19:51:02.362,21,1.4166666,16.04,0.81,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:41:00.000,a71db739-ffdd-4641-aa63-8a265547cadb
9493,0,13,2024-11-17 19:41:00.000,,,2024-11-17 19:51:02.424,2024-11-17 19:51:02.424,13,0.9722222,9.23,0.52,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:42:00.000,f2e0cfca-985e-4e91-a9d1-329128c28073
28686,0,42,2024-11-17 19:42:00.000,,,2024-11-17 19:51:02.456,2024-11-17 19:51:02.456,42,1.0555556,30.28,1.67,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:43:00.000,1d6f83fb-7fbe-4579-839d-8f15618291b6
55156,0,85,2024-11-17 19:56:00.000,,,2024-11-17 20:11:53.523,2024-11-17 19:56:15.452,87,1.1645113,64.22999,3.449999,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:57:00.000,078bca56-51c4-4676-9757-9465670a7d0e
6063,0,8,2024-11-17 19:45:00.000,,,2024-11-17 19:46:09.761,2024-11-17 19:46:09.761,8,0.88888884,5.39,0.35,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:46:00.000,ee0b6982-ae76-4d68-b3ee-0ef0cae0d88c
17007,0,25,2024-11-17 19:52:00.000,,,2024-11-17 19:53:51.261,2024-11-17 19:53:51.261,25,1.0277778,17.48,1.05,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:53:00.000,6924f90d-809e-4cb0-a529-e93b7d67d308
51831,0,85,2024-11-17 19:56:00.000,,,2024-11-17 19:57:55.972,2024-11-17 19:57:55.972,85,1.1944444,61.91,3.37,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:57:00.000,a5465ab5-d64c-4f75-a165-64d90ff8cca0
49796,0,83,2024-11-17 19:57:00.000,,,2024-11-17 20:00:38.496,2024-11-17 19:57:56.266,83,1.2273998,61.12,3.24,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:58:00.000,2dc3e888-de37-419a-8abc-235b5ffc77c6
59415,0,106,2024-11-17 19:58:00.000,,,2024-11-17 20:00:38.822,2024-11-17 20:00:38.822,106,1.3333334,79.22,4.16,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 19:59:00.000,40706cc1-04e0-46bd-b987-a2f99fdd0ed3
34668,0,75,2024-11-17 19:59:00.000,,,2024-11-17 20:00:38.957,2024-11-17 20:00:38.957,75,1.6666666,57.78,2.79,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:00:00.000,25b9a703-d8f8-49c8-8eef-a60bd929525b
30900,0,55,2024-11-17 20:00:00.000,,,2024-11-17 20:03:19.596,2024-11-17 20:00:39.132,55,1.3346034,41.24,2.15,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:01:00.000,ec3817cc-9bdf-4119-a08d-5201b2bd9398
29167,0,52,2024-11-17 20:01:00.000,,,2024-11-17 20:03:19.722,2024-11-17 20:03:19.722,52,1.3055556,38.08,2.01,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:02:00.000,d81a8240-37d9-44cd-9dd3-bb2f862f8f92
48038,2,89,2024-11-17 20:03:00.000,,,2024-11-17 20:05:00.189,2024-11-17 20:03:19.830,91,1.4498724,69.65,3.6200001,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:04:00.000,681d7892-b56e-45ac-a09e-770d98b407df
52835,0,98,2024-11-17 20:04:00.000,,,2024-11-17 20:05:00.578,2024-11-17 20:05:00.578,98,1.4166666,74.85,3.86,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:05:00.000,dccefefc-b5c1-48ba-ba48-3e35aa80ba19
12041,0,18,2024-11-17 20:05:00.000,,,2024-11-17 20:06:27.616,2024-11-17 20:06:27.616,18,1.0555556,12.71,0.72,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:06:00.000,17b7173e-391d-4e10-bc1e-26d4b1f93e43
48999,0,89,2024-11-17 20:06:00.000,,,2024-11-17 20:07:06.075,2024-11-17 20:06:27.854,89,1.3714513,67.2,3.46,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:07:00.000,dcf4d862-d230-4730-bb80-858711c5e8dd
36747,0,69,2024-11-17 20:07:00.000,,,2024-11-17 20:08:22.038,2024-11-17 20:07:06.481,69,1.436306,52.78,2.7,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:08:00.000,aeac0cc3-a407-4919-8ecb-e1be9747f17c
33443,0,61,2024-11-17 20:08:00.000,,,2024-11-17 20:09:14.960,2024-11-17 20:08:22.335,61,1.3751564,45.989998,2.44,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:09:00.000,5db96e56-ada2-47e1-938e-a7cacb29ed83
39852,0,73,2024-11-17 20:09:00.000,,,2024-11-17 20:15:00.787,2024-11-17 20:09:15.284,73,1.3773215,54.89,2.88,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:10:00.000,42ba2b9a-c0be-4d49-860c-b6a8a043284f
50626,0,83,2024-11-17 19:57:00.000,,,2024-11-17 20:11:53.690,2024-11-17 20:11:53.690,81,1.1944444,60.47,3.21,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:58:00.000,5c22c88b-9ebc-41b4-8e18-172da3332c6a
60000,0,103,2024-11-17 19:58:00.000,,,2024-11-17 20:11:53.757,2024-11-17 20:11:53.757,103,1.2689999,76.14,4.12,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 19:59:00.000,0c7a6ebc-ce18-4950-ab4c-19d3601d4d9a
37022,0,50,2024-11-17 19:59:00.000,,,2024-11-17 20:11:53.859,2024-11-17 20:11:53.859,71,1.3888888,51.42,2.84,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:00:00.000,8e355d2a-b31f-43b9-8364-f499114c5098
51947,0,92,2024-11-17 20:00:00.000,,,2024-11-17 20:11:53.894,2024-11-17 20:11:53.894,90,1.3055556,67.82,3.59,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:01:00.000,a5505122-44ac-4f27-9dc7-7ff638302be9
21092,0,35,2024-11-17 20:01:00.000,,,2024-11-17 20:11:53.928,2024-11-17 20:11:53.928,35,1.2222222,25.78,1.4,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:02:00.000,1cc21e10-1c5b-4e1b-92a4-2e6d5e69bc28
59616,0,109,2024-11-17 20:03:00.000,,,2024-11-17 20:11:53.963,2024-11-17 20:11:53.963,109,1.3888888,82.8,4.34,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:04:00.000,3d17b687-1914-4514-894d-c66123e95d87
59168,0,99,2024-11-17 20:04:00.000,,,2024-11-17 20:11:53.986,2024-11-17 20:11:53.986,99,1.25,73.96,3.96,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:05:00.000,5406e33a-7fd4-4255-ba85-b23795fde0e1
7392,0,15,2024-11-17 20:05:00.000,,,2024-11-17 20:11:54.005,2024-11-17 20:11:54.005,15,1.5555556,11.5,0.59,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:06:00.000,abd08205-61b6-4a94-92ab-5de5003f86c8
48028,0,72,2024-11-17 20:06:00.000,,,2024-11-17 20:11:54.028,2024-11-17 20:11:54.028,86,1.2777778,61.37,3.4,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:07:00.000,a70671a3-b58d-475a-b248-0b99c442b478
60000,0,106,2024-11-17 20:07:00.000,,,2024-11-17 20:11:54.046,2024-11-17 20:11:54.046,106,1.3253332,79.52,4.23,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:08:00.000,2420a7b3-f715-483a-b983-1895280619d0
48157,0,84,2024-11-17 20:08:00.000,,,2024-11-17 20:11:54.077,2024-11-17 20:11:54.077,85,1.3333334,64.21,3.39,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:09:00.000,f4c80b3c-002d-4131-9c0d-dc1430f60c18
51434,0,75,2024-11-17 20:09:00.000,,,2024-11-17 20:11:54.098,2024-11-17 20:11:54.098,93,1.3055556,67.15,3.85,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:10:00.000,48566a2d-1ee1-4d4b-8559-d8f4e0eaee8b
9871,0,18,2024-11-17 20:10:00.000,,,2024-11-17 20:11:54.150,2024-11-17 20:11:54.150,18,1.3888888,13.71,0.72,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:11:00.000,8ff42d0b-963f-4d29-bcf8-0dbd7603488d
8690,0,14,2024-11-17 20:12:00.000,,,2024-11-17 20:15:02.065,2024-11-17 20:15:02.065,14,1.1944444,10.38,0.55,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:13:00.000,b0b22609-a928-4d06-bbb7-104dd484ed13
4903,0,7,2024-11-17 20:13:00.000,,,2024-11-17 20:15:02.080,2024-11-17 20:15:02.080,7,1.0277778,5.04,0.28,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:14:00.000,d3a00303-1710-4be9-8ae4-18c0958d84a1
28200,0,47,2024-11-17 20:22:00.000,,,2024-11-17 20:27:46.492,2024-11-17 20:27:46.492,47,1.25,35.25,1.85,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:23:00.000,7d8ecb79-2265-40f8-a296-200f4db6ea39
44084,0,75,2024-11-17 20:23:00.000,,,2024-11-17 20:27:46.537,2024-11-17 20:27:46.537,75,1.2777778,56.33,2.99,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:24:00.000,b1e6ed49-f5d9-4be5-9509-bf69c0cdd4d6
54929,0,89,2024-11-17 20:24:00.000,,,2024-11-17 20:27:46.708,2024-11-17 20:27:46.708,89,1.1944444,65.61,3.55,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:25:00.000,94de2da2-42e6-4bcd-9f97-1e87f1f4ffef
60000,0,111,2024-11-17 20:25:00.000,,,2024-11-17 20:27:46.803,2024-11-17 20:27:46.803,111,1.3911667,83.47,4.44,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:26:00.000,34c5ccfb-07bb-4432-acca-0e67724865f2
22568,0,38,2024-11-17 20:26:00.000,,,2024-11-17 20:27:46.825,2024-11-17 20:27:46.825,38,1.25,28.21,1.51,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:27:00.000,d3827161-f63e-4fbf-9136-ed7172f68208
20303,0,32,2024-11-17 20:27:00.000,,,2024-11-17 20:27:51.625,2024-11-17 20:27:46.892,32,1.158442,23.519997,1.2699997,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:28:00.000,7d22cf7a-7817-49b1-9de5-c5451aa14a80
11873,0,24,2024-11-17 20:10:00.000,,,2024-11-17 20:15:00.964,2024-11-17 20:15:00.964,24,1.5555556,18.47,0.96,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:11:00.000,b53ab7ac-eb6c-477a-ad8c-ef924161ae7e
12900,0,21,2024-11-17 20:11:00.000,,,2024-11-17 20:15:01.044,2024-11-17 20:15:01.044,21,1.1666666,15.05,0.81,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:12:00.000,5c519c4e-c334-4c3e-b578-5fbacfe77a18
663,0,1,2024-11-17 20:12:00.000,,,2024-11-17 20:15:01.112,2024-11-17 20:15:01.112,1,1.0555556,0.7,0.04,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:13:00.000,343c0a76-2898-4109-83fc-ab01df6ca70b
7975,0,12,2024-11-17 20:13:00.000,,,2024-11-17 20:15:01.180,2024-11-17 20:15:01.180,12,1.0833334,8.64,0.47,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:14:00.000,441cf979-40a1-477a-8eb3-9688dcc9fcaa
24966,0,39,2024-11-17 20:22:00.000,,,2024-11-17 20:30:03.180,2024-11-17 20:30:03.180,39,1.1111112,27.74,1.52,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:23:00.000,0397c653-b0b9-42c5-b29d-2fe74fa798d0
48982,0,85,2024-11-17 20:23:00.000,,,2024-11-17 20:30:03.376,2024-11-17 20:30:03.376,85,1.3055556,63.95,3.35,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:24:00.000,cdabe1d7-2c7e-49a4-9e69-3ab61c8b09ff
51274,0,82,2024-11-17 20:24:00.000,,,2024-11-17 20:30:03.439,2024-11-17 20:30:03.439,82,1.1666666,59.82,4.43,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:25:00.000,457b0790-3d6f-41f8-96a4-94fbf1fcb0e8
60000,0,112,2024-11-17 20:25:00.000,,,2024-11-17 20:30:03.515,2024-11-17 20:30:03.515,112,1.4256667,85.54,4.48,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:26:00.000,b090976b-c7fc-4a01-8382-a319ab0a8d72
23889,0,44,2024-11-17 20:26:00.000,,,2024-11-17 20:30:03.696,2024-11-17 20:30:03.696,44,1.3888888,33.18,1.76,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:27:00.000,3fb5dae7-9267-4e9f-80fe-bc6542365adb
20098,0,32,2024-11-17 20:27:00.000,,,2024-11-17 20:30:03.794,2024-11-17 20:30:03.794,32,1.1388888,22.89,1.3,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:28:00.000,b17de611-b0ae-4f57-a312-b66e05d107f5
4330,0,6,2024-11-17 20:45:00.000,,,2024-11-17 20:45:31.401,2024-11-17 20:45:31.401,6,0.9722222,4.21,0.24,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 20:46:00.000,e2620cf8-11ba-4e31-8063-8f6ad282ba09
6338,0,12,2024-11-17 20:45:00.000,,,2024-11-17 20:45:16.196,2024-11-17 20:45:16.196,12,1.4166666,8.98,0.44,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 20:46:00.000,5715eccf-d99f-4482-8783-dd11420bd584
9032,0,18,2024-11-17 21:48:00.000,,,2024-11-17 21:54:59.853,2024-11-17 21:54:59.853,18,1.5555555,14.05,0.71,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 21:49:00.000,5cd5c517-931f-4888-baf9-cfec151850a4
7249,0,15,2024-11-17 21:49:00.000,,,2024-11-17 21:56:00.103,2024-11-17 21:56:00.103,15,1.6111112,11.68,0.59,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 21:50:00.000,0145d961-52ae-47c8-9b61-728e38fad5bf
21413,5,40,2024-11-17 22:01:00.000,,,2024-11-17 22:11:53.435,2024-11-17 22:11:53.435,45,1.6111112,34.5,2.16,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:02:00.000,15541e28-1f19-4147-b0ed-4d03d4520c31
22765,0,45,2024-11-17 22:02:00.000,,,2024-11-17 22:11:53.973,2024-11-17 22:11:53.973,45,1.5277778,34.78,1.74,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:03:00.000,bdff48b4-1654-4601-86a6-09f273a717b7
6560,0,11,2024-11-17 22:11:00.000,,,2024-11-17 22:11:54.319,2024-11-17 22:11:54.319,11,1.25,8.2,0.52,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:12:00.000,dd45db0c-d7d2-46d4-8ee7-693a90e1de50
7350,0,12,2024-11-17 22:12:00.000,,,2024-11-17 22:15:00.768,2024-11-17 22:15:00.768,12,1.1944444,8.78,0.48,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:13:00.000,bae2d5b9-25b9-4d93-964c-d231412804a0
6745,0,11,2024-11-17 22:13:00.000,,,2024-11-17 22:15:00.899,2024-11-17 22:15:00.899,11,1.1666666,7.87,0.45,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:14:00.000,b13a7411-a755-402f-ab11-9c9aa6fb5bdf
35623,0,59,2024-11-17 22:14:00.000,,,2024-11-17 22:15:00.993,2024-11-17 22:15:00.993,59,1.2222222,43.54,2.38,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:15:00.000,290c9d80-468e-4140-a6a1-4d1d8f53d520
11760,0,26,2024-11-17 22:15:00.000,,,2024-11-17 22:22:02.464,2024-11-17 22:22:02.464,26,1.6666666,19.6,1.19,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:16:00.000,3d4bc20b-66e6-4693-8093-fae97c49fe05
31886,0,70,2024-11-17 22:16:00.000,,,2024-11-17 22:22:02.640,2024-11-17 22:22:02.640,70,1.6944444,54.03,2.67,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:17:00.000,be41eb96-4eaa-47b2-8b1a-c6106b3352d8
22506,0,44,2024-11-17 22:17:00.000,,,2024-11-17 22:22:02.784,2024-11-17 22:22:02.784,44,1.5,33.76,1.81,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:18:00.000,02940002-d39d-4270-ae3e-32b7b9239d53
30705,0,48,2024-11-17 22:18:00.000,,,2024-11-17 22:22:02.901,2024-11-17 22:22:02.901,48,1.1388888,34.97,1.99,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:19:00.000,f11bbe1c-085d-4ae7-a4bf-d0c589e935aa
29838,0,49,2024-11-17 22:19:00.000,,,2024-11-17 22:22:02.979,2024-11-17 22:22:02.979,49,1.1944444,35.64,1.94,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:20:00.000,edaf3803-2c21-4746-804a-cf14beeae4e7
39618,0,60,2024-11-17 22:20:00.000,,,2024-11-17 22:22:03.099,2024-11-17 22:22:03.099,60,1.0833334,42.92,2.39,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:21:00.000,30ce1a2b-3792-4e43-8500-5c5a991f2b80
25041,0,40,2024-11-17 22:21:00.000,,,2024-11-17 22:22:03.180,2024-11-17 22:22:03.180,40,1.1388888,28.52,1.59,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-17 22:22:00.000,9add0112-e859-4933-abb7-0407aa9d1cc9
15272,0,20,2024-11-17 22:36:00.000,,,2024-11-17 22:36:44.286,2024-11-17 22:36:42.768,20,0.92718506,14.16,0.8,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-17 22:37:00.000,ac4bd7be-8013-4856-b03c-d820aad20512
6202,0,11,2024-11-18 01:50:00.000,,,2024-11-18 01:54:59.817,2024-11-18 01:54:59.817,11,1.3333334,8.27,0.42,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-18 01:51:00.000,6301c036-a5d3-49fe-a002-2a341a9fd519
9945,0,13,2024-11-18 03:43:00.000,,,2024-11-18 03:55:00.734,2024-11-18 03:55:00.734,13,0.8888889,8.84,0.52,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-18 03:44:00.000,d2369882-887b-4c15-8bcd-ea81d41cef17
20160,0,28,2024-11-18 07:24:00.000,,,2024-11-18 07:24:44.072,2024-11-18 07:24:33.396,28,0.985575,19.869997,1.0600002,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-18 07:25:00.000,aa18f7df-c21a-42cf-a3a1-5f510e0d2b2f
4144,0,6,2024-11-18 07:25:00.000,,,2024-11-18 07:25:08.473,2024-11-18 07:25:08.473,6,1.0277777,4.26,0.24,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-18 07:26:00.000,c5a93bc8-8d9f-4ede-9ed3-8fa8014a4d9d
8933,0,13,2024-11-18 07:27:00.000,,,2024-11-18 07:35:00.778,2024-11-18 07:35:00.778,13,1.0555556,9.43,0.51,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-18 07:28:00.000,b2da1ef1-1c6d-4635-8e0f-53b446e6aca8
7085,1,10,2024-11-18 07:07:00.000,,,2024-11-18 07:08:55.510,2024-11-18 07:07:37.997,11,1.1388887,8.07,0.71,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-18 07:08:00.000,77ab4c96-13e9-4915-b9d7-e1cdd511d5a3
