exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,walk_time,longest_idle_time,datauuid,day_time
2698568.0,10535,300.0,6302977,90.0,0,2024-04-14 00:40:00.329,10.0,2024-04-12 04:00:00.443,25.0,30.0,30.0,-1,718212,115,13.0,0.0,8.0,7924.4014,895000.0,522.1073,b1ab4082-09b9-43c3-92eb-a8889aaae959.extra_data.json,6283070,30660000,b1ab4082-09b9-43c3-92eb-a8889aaae959,2024-04-12 00:00:00.000
0.0,1814,300.0,1143931,90.0,0,2024-04-14 11:59:24.310,10.0,2024-04-13 04:00:00.691,0.0,30.0,30.0,-1,240000,21,8.0,0.0,8.0,1351.89,0.0,72.20999,482faaf8-eb7a-4c3d-a082-1667f4fe31f6.extra_data.json,1142331,35100000,482faaf8-eb7a-4c3d-a082-1667f4fe31f6,2024-04-13 00:00:00.000
0.0,1835,300.0,1212197,90.0,0,2024-04-15 12:54:04.002,10.0,2024-04-14 04:00:00.706,0.0,30.0,30.0,-1,46690,21,13.0,0.0,8.0,1369.17,0.0,74.59999,96070426-26e7-48cb-8b71-45489336de8f.extra_data.json,1194597,29040000,96070426-26e7-48cb-8b71-45489336de8f,2024-04-14 00:00:00.000
6659907.0,18169,300.0,11162964,90.0,0,2024-04-16 11:17:55.387,10.0,2024-04-15 04:00:00.807,15.0,30.0,30.0,-1,1135844,205,15.0,0.0,8.0,13593.244,3357000.0,950.24036,74f7ae09-95e9-432b-affe-632d7e637ed4.extra_data.json,11132745,28800000,74f7ae09-95e9-432b-affe-632d7e637ed4,2024-04-15 00:00:00.000
1727644.0,7641,300.0,4804407,90.0,0,2024-04-17 11:15:52.653,10.0,2024-04-16 04:00:00.646,10.0,30.0,30.0,-1,941825,87,14.0,0.0,8.0,5685.9834,382000.0,369.9145,c6f16ab5-720f-4583-a321-8ebfa3f831bf.extra_data.json,4799607,18720000,c6f16ab5-720f-4583-a321-8ebfa3f831bf,2024-04-16 00:00:00.000
2160381.0,7155,300.0,4582325,90.0,0,2024-04-18 11:00:07.274,10.0,2024-04-17 04:00:01.547,7.0,30.0,30.0,-1,767880,84,15.0,0.0,8.0,5265.34,397000.0,360.32983,eeafc010-dbb2-49e0-a7fc-e0b075154590.extra_data.json,4571925,25980000,eeafc010-dbb2-49e0-a7fc-e0b075154590,2024-04-17 00:00:00.000
2109600.0,9109,300.0,5605236,90.0,0,2024-04-19 11:33:55.484,10.0,2024-04-18 04:00:01.236,8.0,30.0,30.0,-1,754860,103,15.0,0.0,8.0,6822.3765,298000.0,432.23987,786351df-7db8-48b6-94f8-b6f5e73bd572.extra_data.json,5600436,20160000,786351df-7db8-48b6-94f8-b6f5e73bd572,2024-04-18 00:00:00.000
0.0,1031,300.0,667336,90.0,0,2024-04-20 04:00:03.446,10.0,2024-04-19 04:00:00.634,0.0,30.0,30.0,-1,120000,11,4.0,0.0,8.0,768.55,0.0,41.680004,9c1a46ed-9909-4e04-ad3a-f961816b7311.extra_data.json,658936,51719999,9c1a46ed-9909-4e04-ad3a-f961816b7311,2024-04-19 00:00:00.000
0.0,3097,300.0,2043538,90.0,0,2024-04-21 13:59:32.274,10.0,2024-04-20 04:00:01.767,0.0,30.0,30.0,-1,180000,37,13.0,0.0,8.0,2284.2603,0.0,122.57999,7a92018d-e84b-4cba-880b-595b6841424d.extra_data.json,2043538,42660000,7a92018d-e84b-4cba-880b-595b6841424d,2024-04-20 00:00:00.000
688827.0,2531,300.0,1886082,90.0,0,2024-04-22 11:20:27.427,10.0,2024-04-21 04:00:00.928,0.0,30.0,30.0,-1,688827,34,10.0,0.0,8.0,1848.1483,0.0,133.9581,5c8c1f9f-e54e-486e-8708-76334e513942.extra_data.json,1884482,19320000,5c8c1f9f-e54e-486e-8708-76334e513942,2024-04-21 00:00:00.000
0.0,2985,300.0,1940622,90.0,0,2024-04-23 12:44:46.026,10.0,2024-04-22 04:00:01.111,0.0,30.0,30.0,-1,240000,35,17.0,0.0,8.0,2205.89,0.0,120.29998,9e0382f7-6c8d-4f56-a54a-63a20733e496.extra_data.json,1931422,21660000,9e0382f7-6c8d-4f56-a54a-63a20733e496,2024-04-22 00:00:00.000
0.0,661,300.0,440620,90.0,0,2024-04-24 12:17:33.366,10.0,2024-04-23 04:00:01.471,0.0,30.0,30.0,-1,43355,7,11.0,0.0,8.0,481.86,0.0,26.480003,bd3b9d4a-7cd9-48cf-b009-5c065c14fc68.extra_data.json,440220,38760000,bd3b9d4a-7cd9-48cf-b009-5c065c14fc68,2024-04-23 00:00:00.000
0.0,777,300.0,515856,90.0,0,2024-04-25 11:13:21.239,10.0,2024-04-24 04:00:01.293,0.0,30.0,30.0,-1,36685,8,10.0,0.0,8.0,567.91003,0.0,31.450003,5f89c6d5-ff06-4fbe-80b1-3da01cc4981e.extra_data.json,512256,28860000,5f89c6d5-ff06-4fbe-80b1-3da01cc4981e,2024-04-24 00:00:00.000
0.0,2774,300.0,1791986,90.0,0,2024-04-26 20:14:20.669,10.0,2024-04-25 04:00:01.347,0.0,30.0,30.0,-1,240000,32,13.0,0.0,8.0,2066.8103,0.0,111.03002,b760c69b-d2e5-40c4-a2a7-36052555220f.extra_data.json,1785986,23640000,b760c69b-d2e5-40c4-a2a7-36052555220f,2024-04-25 00:00:00.000
0.0,1743,300.0,1120275,90.0,0,2024-04-27 14:28:03.186,10.0,2024-04-26 04:00:01.458,0.0,30.0,30.0,-1,180000,20,12.0,0.0,8.0,1292.34,0.0,69.540016,a871fb2d-d990-4210-953a-fab20c2912b6.extra_data.json,1117075,27540000,a871fb2d-d990-4210-953a-fab20c2912b6,2024-04-26 00:00:00.000
3221523.0,6455,300.0,4219725,90.0,0,2024-04-28 04:25:58.792,10.0,2024-04-27 04:00:01.163,3.0,30.0,30.0,-1,1056755,77,10.0,0.0,8.0,4636.492,398000.0,357.62714,4670852a-3bd6-45cb-8718-deec3b3ea75b.extra_data.json,4213725,33600000,4670852a-3bd6-45cb-8718-deec3b3ea75b,2024-04-27 00:00:00.000
1672236.0,4791,300.0,3096980,90.0,0,2024-04-29 17:15:35.051,10.0,2024-04-28 04:00:00.680,0.0,30.0,30.0,-1,896802,56,12.0,0.0,8.0,3559.3171,421000.0,245.12254,95201c5e-82bb-4a21-a65c-c249179b423b.extra_data.json,3079780,17700000,95201c5e-82bb-4a21-a65c-c249179b423b,2024-04-28 00:00:00.000
1353371.0,8398,300.0,5166810,90.0,0,2024-04-30 07:21:17.773,10.0,2024-04-29 04:00:00.687,8.0,30.0,30.0,-1,689188,95,12.0,0.0,8.0,6296.9897,109000.0,377.15683,876bd486-d54a-472e-bfd3-ad5a793d3694.extra_data.json,5165210,37620000,876bd486-d54a-472e-bfd3-ad5a793d3694,2024-04-29 00:00:00.000
3490981.0,8762,300.0,5433549,90.0,0,2024-05-01 13:47:25.397,10.0,2024-04-30 04:00:00.656,1.0,30.0,30.0,-1,1196300,100,18.0,0.0,8.0,6371.769,1344000.0,443.77948,81a568a1-a273-4bd4-ac37-efcae99649fe.extra_data.json,5418349,21300000,81a568a1-a273-4bd4-ac37-efcae99649fe,2024-04-30 00:00:00.000
0.0,1265,300.0,840551,90.0,0,2024-05-02 03:51:58.089,10.0,2024-05-01 04:00:00.743,2.0,30.0,30.0,-1,52026,14,11.0,0.0,8.0,936.09,0.0,48.14,29a8ea95-b908-46a2-9313-e2b09b44942d.extra_data.json,835751,33900000,29a8ea95-b908-46a2-9313-e2b09b44942d,2024-05-01 00:00:00.000
0.0,663,300.0,442221,90.0,0,2024-05-03 10:35:26.595,10.0,2024-05-02 04:00:00.668,0.0,30.0,30.0,-1,42021,7,8.0,0.0,8.0,483.98993,0.0,24.92,310f99cb-fb37-4cee-b2e9-e2f33ca16dd1.extra_data.json,442221,37440000,310f99cb-fb37-4cee-b2e9-e2f33ca16dd1,2024-05-02 00:00:00.000
1534493.0,8059,300.0,4927852,90.0,0,2024-05-04 07:55:26.743,10.0,2024-05-03 04:00:00.826,5.0,30.0,30.0,-1,968812,90,14.0,0.0,8.0,5944.5874,820000.0,344.96103,ca11b915-7080-4084-8e71-62ecb78bd356.extra_data.json,4918652,15180000,ca11b915-7080-4084-8e71-62ecb78bd356,2024-05-03 00:00:00.000
0.0,1740,300.0,1086361,90.0,0,2024-05-05 15:22:35.626,10.0,2024-05-04 04:00:02.423,0.0,30.0,30.0,-1,240000,20,6.0,0.0,8.0,1302.87,0.0,62.009995,8f257f49-a1a1-4ce3-ab8c-4a058a9cf878.extra_data.json,1082361,45300000,8f257f49-a1a1-4ce3-ab8c-4a058a9cf878,2024-05-04 00:00:00.000
0.0,1166,300.0,772649,90.0,0,2024-05-06 10:02:09.259,10.0,2024-05-05 04:00:02.352,0.0,30.0,30.0,-1,39752,13,10.0,0.0,8.0,866.49,0.0,47.69001,dfb07aa0-a1a4-4077-866a-5f8391d65762.extra_data.json,765049,34800000,dfb07aa0-a1a4-4077-866a-5f8391d65762,2024-05-05 00:00:00.000
2162941.0,11026,300.0,6881588,90.0,0,2024-05-07 11:57:01.742,10.0,2024-05-06 04:00:03.502,8.0,30.0,30.0,-1,740972,126,16.0,0.0,8.0,8192.093,236000.0,508.2543,2ff1a44c-455f-4b0e-b33a-985c9edf5a4b.extra_data.json,6863588,20340000,2ff1a44c-455f-4b0e-b33a-985c9edf5a4b,2024-05-06 00:00:00.000
2855660.0,13946,300.0,8807314,90.0,0,2024-05-08 11:32:25.420,10.0,2024-05-07 04:00:00.945,23.0,30.0,30.0,-1,833971,161,16.0,0.0,8.0,10414.92,305000.0,682.8216,f6b88604-824e-4531-9b28-1dc8f61e8d01.extra_data.json,8756441,22620000,f6b88604-824e-4531-9b28-1dc8f61e8d01,2024-05-07 00:00:00.000
707800.0,5429,300.0,3322910,90.0,0,2024-05-09 12:01:34.473,10.0,2024-05-08 04:00:01.725,5.0,30.0,30.0,-1,744750,61,14.0,0.0,8.0,4054.22,485000.0,243.23851,45e42b83-78d5-4d9b-a472-7547ca5b8a10.extra_data.json,3308910,27420000,45e42b83-78d5-4d9b-a472-7547ca5b8a10,2024-05-08 00:00:00.000
0.0,1098,300.0,718749,90.0,0,2024-05-10 13:10:03.954,10.0,2024-05-09 04:00:00.630,0.0,30.0,30.0,-1,43351,12,9.0,0.0,8.0,824.68005,0.0,47.670006,4c00b7c6-346d-48d9-8844-09dbdc97752a.extra_data.json,698349,24060000,4c00b7c6-346d-48d9-8844-09dbdc97752a,2024-05-09 00:00:00.000
2595497.0,8495,300.0,4912772,90.0,0,2024-05-13 19:17:22.710,10.0,2024-05-10 04:00:01.775,9.0,30.0,30.0,-1,1168813,90,12.0,0.0,8.0,6335.1406,876000.0,425.4485,97cd1d0f-32ec-4d93-adb8-788d25fa3d44.extra_data.json,4898372,27780000,97cd1d0f-32ec-4d93-adb8-788d25fa3d44,2024-05-10 00:00:00.000
0.0,1537,300.0,972943,90.0,0,2024-05-13 19:17:22.587,10.0,2024-05-11 04:00:01.121,0.0,30.0,30.0,-1,240000,17,9.0,0.0,8.0,1132.6503,0.0,60.619995,f595d5e0-c012-4735-9c38-507b0652218e.extra_data.json,972943,28680000,f595d5e0-c012-4735-9c38-507b0652218e,2024-05-11 00:00:00.000
0.0,2534,300.0,1597105,90.0,0,2024-05-13 03:48:56.816,10.0,2024-05-12 04:00:00.793,0.0,30.0,30.0,-1,300000,28,4.0,0.0,8.0,1862.41,0.0,100.96998,31edd3ff-8a47-4047-a1e2-2f585c3053f0.extra_data.json,1597105,48540000,31edd3ff-8a47-4047-a1e2-2f585c3053f0,2024-05-12 00:00:00.000
1559028.0,2726,300.0,1826495,90.0,0,2024-05-14 11:04:56.032,10.0,2024-05-13 04:00:01.291,0.0,30.0,30.0,-1,899513,33,4.0,0.0,8.0,2015.0999,0.0,108.2,0837dc5e-7f42-41af-b9f7-79a4b8047999.extra_data.json,1826495,41820000,0837dc5e-7f42-41af-b9f7-79a4b8047999,2024-05-13 00:00:00.000
2922049.0,8252,300.0,5524432,90.0,0,2024-05-15 11:34:34.479,10.0,2024-05-14 04:00:01.432,11.0,30.0,30.0,-1,813724,101,14.0,0.0,8.0,6020.6978,554000.0,420.36435,4c04d2c7-97c6-409b-a1bf-42cc5bf1914c.extra_data.json,5514260,22200000,4c04d2c7-97c6-409b-a1bf-42cc5bf1914c,2024-05-14 00:00:00.000
0.0,666,300.0,442353,90.0,0,2024-05-16 14:08:35.831,10.0,2024-05-15 04:00:01.365,0.0,30.0,30.0,-1,46690,7,9.0,0.0,8.0,486.78,0.0,25.750002,56021a73-7f2a-4824-bf40-6663e7b360ad.extra_data.json,439553,18360000,56021a73-7f2a-4824-bf40-6663e7b360ad,2024-05-15 00:00:00.000
2907174.0,13200,300.0,8386745,90.0,0,2024-05-17 14:06:13.564,10.0,2024-05-16 04:00:00.922,12.0,30.0,30.0,-1,842375,154,15.0,0.0,8.0,9748.769,733000.0,577.1326,1c9ac4bc-2216-4014-af44-05cc4389c260.extra_data.json,8383145,26160000,1c9ac4bc-2216-4014-af44-05cc4389c260,2024-05-16 00:00:00.000
981158.0,5741,300.0,3658220,90.0,0,2024-05-18 12:02:06.948,10.0,2024-05-17 04:00:01.907,16.0,30.0,30.0,-1,998920,66,12.0,0.0,8.0,4249.0537,315000.0,294.18317,1e00b813-4950-4ba0-be78-d71a497bd182.extra_data.json,3644220,28260000,1e00b813-4950-4ba0-be78-d71a497bd182,2024-05-17 00:00:00.000
0.0,2342,300.0,1495729,90.0,0,2024-05-19 16:32:50.474,10.0,2024-05-18 04:00:02.514,0.0,30.0,30.0,-1,120000,26,12.0,0.0,8.0,1742.7399,0.0,96.4,1c17546d-2a49-4cf8-b4a1-ce36b89648b9.extra_data.json,1476573,31020000,1c17546d-2a49-4cf8-b4a1-ce36b89648b9,2024-05-18 00:00:00.000
0.0,296,300.0,197432,90.0,0,2024-05-20 13:51:45.334,10.0,2024-05-19 04:00:00.916,0.0,30.0,30.0,-1,27347,3,5.0,0.0,8.0,219.88998,0.0,11.540001,da8d7802-3535-4ab9-a7fd-d819f757358b.extra_data.json,197432,40140000,da8d7802-3535-4ab9-a7fd-d819f757358b,2024-05-19 00:00:00.000
759572.0,7752,300.0,4791005,90.0,0,2024-05-21 14:21:56.546,10.0,2024-05-20 04:00:01.007,1.0,30.0,30.0,-1,759572,87,10.0,0.0,8.0,5764.0024,553000.0,338.38538,85b8745c-ba3b-4464-84fe-cd99fff988af.extra_data.json,4778300,32520000,85b8745c-ba3b-4464-84fe-cd99fff988af,2024-05-20 00:00:00.000
0.0,1186,300.0,783052,90.0,0,2024-05-22 07:45:31.220,10.0,2024-05-21 04:00:01.151,1.0,30.0,30.0,-1,35484,13,13.0,0.0,8.0,890.7201,0.0,50.19,7277bdb9-efe3-4346-a75d-8ba554237f71.extra_data.json,771052,28740000,7277bdb9-efe3-4346-a75d-8ba554237f71,2024-05-21 00:00:00.000
1685439.0,8078,300.0,5087325,90.0,0,2024-05-23 11:21:29.474,10.0,2024-05-22 04:00:01.492,4.0,30.0,30.0,-1,1076447,93,14.0,0.0,8.0,5977.7075,0.0,383.96158,6c82c018-b02a-49dc-bcfb-9e396842f798.extra_data.json,5059253,18840000,6c82c018-b02a-49dc-bcfb-9e396842f798,2024-05-22 00:00:00.000
2358631.0,8113,300.0,5175354,90.0,0,2024-05-24 13:19:37.758,10.0,2024-05-23 04:00:01.104,5.0,30.0,30.0,-1,821043,94,10.0,0.0,8.0,5968.564,534000.0,409.99377,7d8f17ab-eae2-4ed3-b77b-160ffc09dddd.extra_data.json,5159754,21660000,7d8f17ab-eae2-4ed3-b77b-160ffc09dddd,2024-05-23 00:00:00.000
1317650.0,6298,300.0,4094252,90.0,0,2024-05-25 03:12:49.004,10.0,2024-05-24 04:00:00.996,9.0,30.0,30.0,-1,673068,74,9.0,0.0,8.0,4698.039,555000.0,300.2868,dcec6f2c-5ff6-4227-9a98-7e8fd34fd0b0.extra_data.json,4068317,25740000,dcec6f2c-5ff6-4227-9a98-7e8fd34fd0b0,2024-05-24 00:00:00.000
0.0,697,300.0,462496,90.0,0,2024-05-26 03:14:31.241,10.0,2024-05-25 04:00:01.048,0.0,30.0,30.0,-1,34017,7,8.0,0.0,8.0,516.66,0.0,29.360003,b5945087-49cf-4813-956f-1e194d0dbed5.extra_data.json,458896,29820000,b5945087-49cf-4813-956f-1e194d0dbed5,2024-05-25 00:00:00.000
0.0,6577,300.0,4206154,90.0,0,2024-05-27 11:48:36.910,10.0,2024-05-26 04:00:00.908,0.0,30.0,30.0,-1,660000,76,14.0,0.0,8.0,4886.079,0.0,266.3701,40c7fd14-50bb-4859-87e1-55f255d24a90.extra_data.json,4172405,33840000,40c7fd14-50bb-4859-87e1-55f255d24a90,2024-05-26 00:00:00.000
2222127.0,8640,300.0,5309686,90.0,0,2024-05-28 09:45:07.110,10.0,2024-05-27 04:00:00.952,2.0,30.0,30.0,-1,825386,97,17.0,0.0,8.0,6506.2593,910000.0,430.5816,25f14ce3-891b-4148-bc26-bd6f938b63ef.extra_data.json,5281932,18300000,25f14ce3-891b-4148-bc26-bd6f938b63ef,2024-05-27 00:00:00.000
1420874.0,7329,300.0,4676547,90.0,0,2024-05-29 11:45:21.111,10.0,2024-05-28 04:00:01.434,11.0,30.0,30.0,-1,805223,85,13.0,0.0,8.0,5475.3057,641000.0,357.11487,d60fe8ab-9cc2-46c5-9a2e-5050f7b7ce7d.extra_data.json,4640476,19320000,d60fe8ab-9cc2-46c5-9a2e-5050f7b7ce7d,2024-05-28 00:00:00.000
2147443.0,8707,300.0,5388798,90.0,0,2024-05-30 11:15:09.176,10.0,2024-05-29 04:00:01.168,6.0,30.0,30.0,-1,1528820,98,16.0,0.0,8.0,6467.239,147000.0,419.77402,4153dc2b-2405-4651-980f-d3f8c75b4567.extra_data.json,5356055,18780000,4153dc2b-2405-4651-980f-d3f8c75b4567,2024-05-29 00:00:00.000
3526243.0,8389,300.0,5025842,90.0,0,2024-05-31 13:24:43.458,10.0,2024-05-30 04:00:02.683,3.0,30.0,30.0,-1,1457353,92,16.0,0.0,8.0,6189.0703,728000.0,431.55548,483a3385-0cca-4e01-9682-2f7012bc020d.extra_data.json,5020746,17820000,483a3385-0cca-4e01-9682-2f7012bc020d,2024-05-30 00:00:00.000
2643998.0,9603,300.0,5717873,90.0,0,2024-06-01 11:58:15.210,10.0,2024-05-31 04:00:01.376,14.0,30.0,30.0,-1,701960,105,9.0,0.0,8.0,7189.1113,1301000.0,506.3902,ff631bd3-b486-4799-a617-06391515034e.extra_data.json,5714667,24480000,ff631bd3-b486-4799-a617-06391515034e,2024-05-31 00:00:00.000
0.0,1018,300.0,661117,90.0,0,2024-06-02 08:31:37.716,10.0,2024-06-01 04:00:01.903,0.0,30.0,30.0,-1,48422,11,7.0,0.0,8.0,766.0998,0.0,43.1,42cf2d52-c15a-4b0e-b4b5-8770b2f908f5.extra_data.json,634317,26039999,42cf2d52-c15a-4b0e-b4b5-8770b2f908f5,2024-06-01 00:00:00.000
0.0,506,300.0,336701,90.0,0,2024-06-03 04:00:02.009,10.0,2024-06-02 04:00:00.872,0.0,30.0,30.0,-1,34017,5,4.0,0.0,8.0,373.54,0.0,18.82,3ce7b5ca-28e8-48d1-81a3-00434d9b9421.extra_data.json,335501,31319999,3ce7b5ca-28e8-48d1-81a3-00434d9b9421,2024-06-02 00:00:00.000
660000.0,5363,300.0,2899583,90.0,0,2024-06-04 02:51:35.638,10.0,2024-06-03 04:00:01.142,0.0,30.0,30.0,-1,660000,53,5.0,0.0,8.0,4119.3594,0.0,220.14,f57ae22d-0a0a-4b56-b78f-15e59039d78f.extra_data.json,2899583,40800000,f57ae22d-0a0a-4b56-b78f-15e59039d78f,2024-06-03 00:00:00.000
646039.0,8176,300.0,4909212,90.0,0,2024-06-05 11:33:41.980,10.0,2024-06-04 04:00:01.304,10.0,30.0,30.0,-1,678415,90,13.0,0.0,8.0,6132.6167,0.0,358.30255,14cd2e5e-238e-4b06-b090-06aa0942ca78.extra_data.json,4888511,27300000,14cd2e5e-238e-4b06-b090-06aa0942ca78,2024-06-04 00:00:00.000
1333502.0,3778,300.0,2244701,90.0,0,2024-06-07 14:06:17.540,10.0,2024-06-05 04:00:01.274,1.0,30.0,30.0,-1,737834,41,14.0,0.0,8.0,2857.6138,281000.0,204.58997,29b61cf7-510d-4111-95f8-d66f65dd66ea.extra_data.json,2235501,28980000,29b61cf7-510d-4111-95f8-d66f65dd66ea,2024-06-05 00:00:00.000
0.0,1072,300.0,705122,90.0,0,2024-06-07 14:06:17.356,10.0,2024-06-06 04:00:01.372,0.0,30.0,30.0,-1,60000,12,9.0,0.0,8.0,799.11005,0.0,42.36,a52f0ac9-8421-4730-b8a1-509f7f00dc18.extra_data.json,702558,33840000,a52f0ac9-8421-4730-b8a1-509f7f00dc18,2024-06-06 00:00:00.000
874258.0,8294,300.0,5070299,90.0,0,2024-06-08 11:32:20.856,10.0,2024-06-07 04:00:03.968,7.0,30.0,30.0,-1,900360,93,14.0,0.0,8.0,6209.186,86000.0,319.70142,a4235c15-f2a0-4a49-85d6-bb40c1b3f8b5.extra_data.json,5059748,29940000,a4235c15-f2a0-4a49-85d6-bb40c1b3f8b5,2024-06-07 00:00:00.000
0.0,684,300.0,454359,90.0,0,2024-06-09 15:04:59.272,10.0,2024-06-08 04:00:00.809,0.0,30.0,30.0,-1,30682,7,8.0,0.0,8.0,511.65,0.0,27.050003,5141b425-fbb3-4c14-8aa8-6d9dea9aabb2.extra_data.json,451559,29040000,5141b425-fbb3-4c14-8aa8-6d9dea9aabb2,2024-06-08 00:00:00.000
0.0,414,300.0,274269,90.0,0,2024-06-10 02:48:39.869,10.0,2024-06-09 04:00:02.294,0.0,30.0,30.0,-1,23345,4,10.0,0.0,8.0,301.81,0.0,16.330002,f74539ca-9a49-4751-a186-d9fb7f846c51.extra_data.json,271469,27600000,f74539ca-9a49-4751-a186-d9fb7f846c51,2024-06-09 00:00:00.000
0.0,1638,300.0,1045736,90.0,0,2024-06-11 13:18:13.836,10.0,2024-06-10 04:00:01.094,0.0,30.0,30.0,-1,120000,18,10.0,0.0,8.0,1235.6002,0.0,51.989998,b630bac0-17dd-4726-9bb8-6761e21e4cd9.extra_data.json,1045736,22260000,b630bac0-17dd-4726-9bb8-6761e21e4cd9,2024-06-10 00:00:00.000
1334597.0,7721,300.0,4651105,90.0,0,2024-06-12 11:52:28.344,10.0,2024-06-11 04:00:06.120,7.0,30.0,30.0,-1,699218,85,12.0,0.0,8.0,5785.1587,340000.0,325.94708,9b91586e-45bb-422a-9068-8f437c296073.extra_data.json,4638342,26520000,9b91586e-45bb-422a-9068-8f437c296073,2024-06-11 00:00:00.000
969783.0,7709,300.0,4692085,90.0,0,2024-06-13 10:28:19.549,10.0,2024-06-12 04:00:00.932,6.0,30.0,30.0,-1,969783,85,15.0,0.0,8.0,5755.02,79000.0,309.59116,56775a29-e16e-495a-be6e-17c75ea7d4dc.extra_data.json,4668662,22380000,56775a29-e16e-495a-be6e-17c75ea7d4dc,2024-06-12 00:00:00.000
0.0,1598,300.0,1061594,90.0,0,2024-06-14 13:23:43.812,10.0,2024-06-13 04:00:01.834,0.0,30.0,30.0,-1,40019,18,10.0,0.0,8.0,1200.3202,0.0,60.099995,57183ee7-1127-4631-9c46-38156e7f8a21.extra_data.json,1055194,18900000,57183ee7-1127-4631-9c46-38156e7f8a21,2024-06-13 00:00:00.000
1958153.0,7407,300.0,4361015,90.0,0,2024-06-15 15:45:29.339,10.0,2024-06-14 04:00:00.736,15.0,30.0,30.0,-1,1331658,80,14.0,0.0,8.0,5513.528,1145000.0,345.99127,916538c7-8c69-4a6a-b1e3-502b7311f63e.extra_data.json,4349415,29220000,916538c7-8c69-4a6a-b1e3-502b7311f63e,2024-06-14 00:00:00.000
1866603.0,7547,300.0,4817484,90.0,0,2024-06-16 03:12:42.216,10.0,2024-06-15 04:00:00.918,0.0,30.0,30.0,-1,1171471,87,14.0,0.0,8.0,5590.837,1221000.0,370.24655,b598f222-55f9-4a01-95bf-9bc099e61a11.extra_data.json,4788284,30840000,b598f222-55f9-4a01-95bf-9bc099e61a11,2024-06-15 00:00:00.000
0.0,313,300.0,208504,90.0,0,2024-06-17 11:00:46.972,10.0,2024-06-16 04:00:01.122,0.0,30.0,30.0,-1,22678,3,5.0,0.0,8.0,229.08997,0.0,12.429999,fbcb0304-0fe9-4480-aeec-88be389a446e.extra_data.json,208104,34380000,fbcb0304-0fe9-4480-aeec-88be389a446e,2024-06-16 00:00:00.000
1374469.0,5600,300.0,3810588,90.0,688298,2024-06-18 12:00:05.171,10.0,2024-06-17 04:00:00.887,4.0,30.0,30.0,-1,877382,68,10.0,0.0,8.0,3767.6624,514000.0,282.0195,a85700a9-059a-4dc0-be9d-76cfbed11146.extra_data.json,3114755,17820000,a85700a9-059a-4dc0-be9d-76cfbed11146,2024-06-17 00:00:00.000
3140154.0,8489,300.0,5462946,90.0,784599,2024-06-19 15:17:41.450,10.0,2024-06-18 04:00:00.667,9.0,30.0,30.0,-1,1620829,100,10.0,0.0,8.0,6047.6143,1335000.0,474.62912,d9046c98-0cab-4fe0-a1e9-5bc5ddc31ca8.extra_data.json,4668347,24180000,d9046c98-0cab-4fe0-a1e9-5bc5ddc31ca8,2024-06-18 00:00:00.000
0.0,259,300.0,171685,90.0,0,2024-06-20 01:09:01.287,10.0,2024-06-19 04:00:01.675,0.0,30.0,30.0,-1,22678,2,7.0,0.0,8.0,192.44,0.0,10.529999,208917f5-dc4a-4d1a-885f-cb2fdc154e25.extra_data.json,170085,34620000,208917f5-dc4a-4d1a-885f-cb2fdc154e25,2024-06-19 00:00:00.000
0.0,682,300.0,451156,90.0,0,2024-06-21 11:09:09.148,10.0,2024-06-20 04:00:01.714,0.0,30.0,30.0,-1,28681,7,7.0,0.0,8.0,517.83997,0.0,28.370003,6bcb746f-2b3f-4ac0-9a13-a8121c7b7349.extra_data.json,445556,38760000,6bcb746f-2b3f-4ac0-9a13-a8121c7b7349,2024-06-20 00:00:00.000
649781.0,5076,300.0,3011382,90.0,0,2024-06-22 04:03:50.278,10.0,2024-06-21 04:00:00.805,4.0,30.0,30.0,-1,666610,54,10.0,0.0,8.0,3861.2217,386000.0,231.77185,5ffbb158-bef4-4cd4-9a53-ddf9a57c3965.extra_data.json,2971685,12060000,5ffbb158-bef4-4cd4-9a53-ddf9a57c3965,2024-06-21 00:00:00.000
0.0,808,300.0,534130,90.0,0,2024-06-23 16:02:50.344,10.0,2024-06-22 04:00:00.989,0.0,30.0,30.0,-1,31349,8,9.0,0.0,8.0,605.63,0.0,34.199997,eac0c81f-44d3-4a52-8266-08b3e888c1b3.extra_data.json,526930,30240000,eac0c81f-44d3-4a52-8266-08b3e888c1b3,2024-06-22 00:00:00.000
0.0,1300,300.0,859090,90.0,0,2024-06-24 11:33:10.195,10.0,2024-06-23 04:00:01.433,0.0,30.0,30.0,-1,39353,15,9.0,0.0,8.0,972.2699,0.0,52.580006,185baf75-f01b-4d23-bb06-00de59d490b5.extra_data.json,847090,31020000,185baf75-f01b-4d23-bb06-00de59d490b5,2024-06-23 00:00:00.000
711382.0,8974,300.0,5440400,90.0,0,2024-06-25 13:33:27.709,10.0,2024-06-24 04:00:00.689,4.0,30.0,30.0,-1,711382,100,16.0,0.0,8.0,6732.839,0.0,397.84106,070acdb1-d794-4557-a3f6-5507b8884131.extra_data.json,5412387,21960000,070acdb1-d794-4557-a3f6-5507b8884131,2024-06-24 00:00:00.000
